PERMNO,date,TICKER,RET
89730,20160706,EEM,-0.002651
89730,20160707,EEM,-0.002658
89730,20160708,EEM,0.021617
89730,20160711,EEM,0.009565
89730,20160712,EEM,0.014068
89730,20160713,EEM,-0.001699
89730,20160714,EEM,0.014464
89730,20160715,EEM,-0.002237
89730,20160718,EEM,0.008826
89730,20160719,EEM,-0.010138
89730,20160720,EEM,0.005051
89730,20160721,EEM,-0.003210
89730,20160722,EEM,0.007422
89730,20160725,EEM,-0.010008
89730,20160726,EEM,0.007863
89730,20160727,EEM,0.003344
89730,20160728,EEM,0.000278
89730,20160729,EEM,0.005136
89730,20160801,EEM,-0.001795
89730,20160802,EEM,-0.007194
89730,20160803,EEM,0.003344
89730,20160804,EEM,0.005556
89730,20160805,EEM,0.011602
89730,20160808,EEM,0.007100
89730,20160809,EEM,0.006779
89730,20160810,EEM,0.000269
89730,20160811,EEM,0.012924
89730,20160812,EEM,-0.003721
89730,20160815,EEM,0.010406
89730,20160816,EEM,-0.004489
89730,20160817,EEM,-0.006366
89730,20160818,EEM,0.009343
89730,20160819,EEM,-0.005554
89730,20160822,EEM,-0.013298
89730,20160823,EEM,-0.004043
89730,20160824,EEM,0.002706
89730,20160825,EEM,0.000810
89730,20160826,EEM,-0.008630
89730,20160829,EEM,0.007617
89730,20160830,EEM,-0.002700
89730,20160831,EEM,-0.011099
89730,20160901,EEM,0.007665
89730,20160902,EEM,0.016300
89730,20160906,EEM,0.021385
89730,20160907,EEM,-0.003141
89730,20160908,EEM,-0.002625
89730,20160909,EEM,-0.033693
89730,20160912,EEM,0.006810
89730,20160913,EEM,-0.025162
89730,20160914,EEM,0.003053
89730,20160915,EEM,0.017155
89730,20160916,EEM,-0.006801
89730,20160919,EEM,0.007943
89730,20160920,EEM,0.000543
89730,20160921,EEM,0.027974
89730,20160922,EEM,0.007133
89730,20160923,EEM,-0.012854
89730,20160926,EEM,-0.014616
89730,20160927,EEM,0.014293
89730,20160928,EEM,0.009040
89730,20160929,EEM,-0.017391
89730,20160930,EEM,0.004291
89730,20161003,EEM,0.006943
89730,20161004,EEM,-0.011138
89730,20161005,EEM,0.014481
89730,20161006,EEM,0.000793
89730,20161007,EEM,-0.004490
89730,20161010,EEM,0.010878
89730,20161011,EEM,-0.023097
89730,20161012,EEM,-0.001881
89730,20161013,EEM,-0.008883
89730,20161014,EEM,0.001630
89730,20161017,EEM,-0.001085
89730,20161018,EEM,0.017644
89730,20161019,EEM,0.006135
89730,20161020,EEM,-0.002916
89730,20161021,EEM,-0.000266
89730,20161024,EEM,0.004255
89730,20161025,EEM,0.001059
89730,20161026,EEM,-0.010582
89730,20161027,EEM,-0.008556
89730,20161028,EEM,-0.004045
89730,20161031,EEM,0.005686
89730,20161101,EEM,-0.008078
89730,20161102,EEM,-0.011944
89730,20161103,EEM,-0.002747
89730,20161104,EEM,-0.010193
89730,20161107,EEM,0.036181
89730,20161108,EEM,0.006446
89730,20161109,EEM,-0.032293
89730,20161110,EEM,-0.028682
89730,20161111,EEM,-0.019023
89730,20161114,EEM,-0.007236
89730,20161115,EEM,0.020117
89730,20161116,EEM,-0.008288
89730,20161117,EEM,0.001441
89730,20161118,EEM,-0.004604
89730,20161121,EEM,0.009829
89730,20161122,EEM,0.015173
89730,20161123,EEM,-0.010716
89730,20161125,EEM,0.004846
89730,20161128,EEM,0.003972
89730,20161129,EEM,0.001413
89730,20161130,EEM,0.001693
89730,20161201,EEM,-0.011831
89730,20161202,EEM,0.001140
89730,20161205,EEM,0.008257
89730,20161206,EEM,0.005366
89730,20161207,EEM,0.016854
89730,20161208,EEM,0.004420
89730,20161209,EEM,-0.005226
89730,20161212,EEM,-0.006635
89730,20161213,EEM,0.011133
89730,20161214,EEM,-0.029728
89730,20161215,EEM,0.001702
89730,20161216,EEM,-0.004531
89730,20161219,EEM,-0.006828
89730,20161220,EEM,0.003437
89730,20161221,EEM,-0.004105
89730,20161222,EEM,-0.011887
89730,20161223,EEM,0.005868
89730,20161227,EEM,0.004376
89730,20161228,EEM,0.007552
89730,20161229,EEM,0.016431
89730,20161230,EEM,-0.007090
89730,20170103,EEM,0.011997
89730,20170104,EEM,0.007621
89730,20170105,EEM,0.010924
89730,20170106,EEM,-0.004156
89730,20170109,EEM,-0.000835
89730,20170110,EEM,0.005848
89730,20170111,EEM,0.011905
89730,20170112,EEM,0.004378
89730,20170113,EEM,-0.000817
89730,20170117,EEM,-0.000545
89730,20170118,EEM,-0.005456
89730,20170119,EEM,-0.003017
89730,20170120,EEM,0.001926
89730,20170123,EEM,0.014827
89730,20170124,EEM,0.006223
89730,20170125,EEM,0.011024
89730,20170126,EEM,-0.004255
89730,20170127,EEM,0.000801
89730,20170130,EEM,-0.005338
89730,20170131,EEM,0.001878
89730,20170201,EEM,0.000536
89730,20170202,EEM,0.004283
89730,20170203,EEM,0.006130
89730,20170206,EEM,-0.002384
89730,20170207,EEM,-0.005045
89730,20170208,EEM,0.006138
89730,20170209,EEM,0.004509
89730,20170210,EEM,0.009242
89730,20170213,EEM,0.003140
89730,20170214,EEM,0.001043
89730,20170215,EEM,0.008077
89730,20170216,EEM,-0.003618
89730,20170217,EEM,-0.004150
89730,20170221,EEM,0.010940
89730,20170222,EEM,0.003092
89730,20170223,EEM,0.000257
89730,20170224,EEM,-0.011813
89730,20170227,EEM,-0.003118
89730,20170228,EEM,-0.009645
89730,20170301,EEM,0.015530
89730,20170302,EEM,-0.017626
89730,20170303,EEM,0.007652
89730,20170306,EEM,0.000524
89730,20170307,EEM,0.001047
89730,20170308,EEM,-0.009412
89730,20170309,EEM,-0.007918
89730,20170310,EEM,0.011173
89730,20170313,EEM,0.013944
89730,20170314,EEM,-0.005708
89730,20170315,EEM,0.026096
89730,20170316,EEM,0.006104
89730,20170317,EEM,-0.001769
89730,20170320,EEM,0.012535
89730,20170321,EEM,-0.011880
89730,20170322,EEM,0.004809
89730,20170323,EEM,0.000252
89730,20170324,EEM,0.002518
89730,20170327,EEM,-0.002763
89730,20170328,EEM,0.002771
89730,20170329,EEM,0.001758
89730,20170330,EEM,-0.005266
89730,20170331,EEM,-0.007058
89730,20170403,EEM,0.005585
89730,20170404,EEM,0.000505
89730,20170405,EEM,-0.003028
89730,20170406,EEM,-0.001772
89730,20170407,EEM,-0.001775
89730,20170410,EEM,-0.004064
89730,20170411,EEM,-0.002295
89730,20170412,EEM,0.004857
89730,20170413,EEM,-0.004325
89730,20170417,EEM,0.010475
89730,20170418,EEM,-0.012642
89730,20170419,EEM,-0.006146
89730,20170420,EEM,0.012368
89730,20170421,EEM,0.000000
89730,20170424,EEM,0.014253
89730,20170425,EEM,0.008783
89730,20170426,EEM,-0.003731
89730,20170427,EEM,-0.001248
89730,20170428,EEM,0.001500
89730,20170501,EEM,0.005741
89730,20170502,EEM,0.007198
89730,20170503,EEM,-0.006654
89730,20170504,EEM,-0.011164
89730,20170505,EEM,0.008279
89730,20170508,EEM,-0.000249
89730,20170509,EEM,0.012693
89730,20170510,EEM,0.006636
89730,20170511,EEM,0.002197
89730,20170512,EEM,0.004141
89730,20170515,EEM,0.010189
89730,20170516,EEM,0.000961
89730,20170517,EEM,-0.017035
89730,20170518,EEM,-0.016598
89730,20170519,EEM,0.021345
89730,20170522,EEM,0.000972
89730,20170523,EEM,0.000971
89730,20170524,EEM,0.003881
89730,20170525,EEM,0.004832
89730,20170526,EEM,0.003607
89730,20170530,EEM,-0.005271
89730,20170531,EEM,-0.007707
89730,20170601,EEM,0.008495
89730,20170602,EEM,0.005054
89730,20170605,EEM,-0.001197
89730,20170606,EEM,0.000480
89730,20170607,EEM,-0.001198
89730,20170608,EEM,0.005998
89730,20170609,EEM,-0.007632
89730,20170612,EEM,-0.005287
89730,20170613,EEM,0.004832
89730,20170614,EEM,-0.000240
89730,20170615,EEM,-0.010342
89730,20170616,EEM,0.001701
89730,20170619,EEM,0.009947
89730,20170620,EEM,-0.011009
89730,20170621,EEM,0.002196
89730,20170622,EEM,0.005113
89730,20170623,EEM,0.005329
89730,20170626,EEM,0.009639
89730,20170627,EEM,-0.011695
89730,20170628,EEM,0.007728
89730,20170629,EEM,-0.012701
89730,20170630,EEM,0.004612
89730,20170703,EEM,0.005799
89730,20170705,EEM,-0.001922
89730,20170706,EEM,-0.012034
89730,20170707,EEM,0.001949
89730,20170710,EEM,0.009482
89730,20170711,EEM,0.008189
89730,20170712,EEM,0.019350
89730,20170713,EEM,0.004922
89730,20170714,EEM,0.012593
89730,20170717,EEM,-0.004606
89730,20170718,EEM,0.003008
89730,20170719,EEM,0.008305
89730,20170720,EEM,-0.001144
89730,20170721,EEM,-0.000687
89730,20170724,EEM,0.002980
89730,20170725,EEM,-0.002514
89730,20170726,EEM,0.008247
89730,20170727,EEM,-0.005453
89730,20170728,EEM,-0.000457
89730,20170731,EEM,0.001143
89730,20170801,EEM,0.002968
89730,20170802,EEM,0.000911
89730,20170803,EEM,-0.004094
89730,20170804,EEM,0.003654
89730,20170807,EEM,0.006826
89730,20170808,EEM,0.000226
89730,20170809,EEM,-0.009037
89730,20170810,EEM,-0.023712
89730,20170811,EEM,0.002335
89730,20170814,EEM,0.010252
89730,20170815,EEM,0.001153
89730,20170816,EEM,0.010366
89730,20170817,EEM,-0.012768
89730,20170818,EEM,0.008545
89730,20170821,EEM,0.003664
89730,20170822,EEM,0.011180
89730,20170823,EEM,0.004738
89730,20170824,EEM,0.003144
89730,20170825,EEM,0.005821
89730,20170828,EEM,-0.003561
89730,20170829,EEM,-0.001787
89730,20170830,EEM,0.001566
89730,20170831,EEM,0.001564
89730,20170901,EEM,0.007361
89730,20170905,EEM,-0.013065
89730,20170906,EEM,0.006507
89730,20170907,EEM,0.007356
89730,20170908,EEM,-0.006639
89730,20170911,EEM,0.013366
89730,20170912,EEM,-0.001099
89730,20170913,EEM,-0.005282
89730,20170914,EEM,0.002655
89730,20170915,EEM,0.005958
89730,20170918,EEM,0.003510
89730,20170919,EEM,0.002186
89730,20170920,EEM,-0.004580
89730,20170921,EEM,0.000000
89730,20170922,EEM,-0.005697
89730,20170925,EEM,-0.016968
89730,20170926,EEM,-0.002690
89730,20170927,EEM,-0.003596
89730,20170928,EEM,-0.000677
89730,20170929,EEM,0.011512
89730,20171002,EEM,0.000223
89730,20171003,EEM,0.015841
89730,20171004,EEM,-0.000220
89730,20171005,EEM,0.007469
89730,20171006,EEM,-0.005015
89730,20171009,EEM,-0.000658
89730,20171010,EEM,0.009868
89730,20171011,EEM,0.004560
89730,20171012,EEM,-0.000432
89730,20171013,EEM,0.009083
89730,20171016,EEM,-0.000643
89730,20171017,EEM,-0.005147
89730,20171018,EEM,0.002371
89730,20171019,EEM,-0.008817
89730,20171020,EEM,0.003688
89730,20171023,EEM,-0.007998
89730,20171024,EEM,0.000000
89730,20171025,EEM,-0.002179
89730,20171026,EEM,-0.006770
89730,20171027,EEM,0.014512
89730,20171030,EEM,-0.006285
89730,20171031,EEM,0.009378
89730,20171101,EEM,0.005186
89730,20171102,EEM,0.001290
89730,20171103,EEM,-0.005152
89730,20171106,EEM,0.011221
89730,20171107,EEM,-0.006402
89730,20171108,EEM,0.004725
89730,20171109,EEM,-0.006199
89730,20171110,EEM,-0.004302
89730,20171113,EEM,-0.002160
89730,20171114,EEM,-0.006711
89730,20171115,EEM,-0.005231
89730,20171116,EEM,0.020815
89730,20171117,EEM,0.004937
89730,20171120,EEM,0.005126
89730,20171121,EEM,0.013387
89730,20171122,EEM,0.002516
89730,20171124,EEM,-0.002092
89730,20171127,EEM,-0.014672
89730,20171128,EEM,0.007445
89730,20171129,EEM,-0.015836
89730,20171130,EEM,-0.010942
89730,20171201,EEM,-0.005640
89730,20171204,EEM,0.001963
89730,20171205,EEM,-0.000653
89730,20171206,EEM,-0.013508
89730,20171207,EEM,0.002871
89730,20171208,EEM,0.011671
89730,20171211,EEM,0.005007
89730,20171212,EEM,-0.006714
89730,20171213,EEM,0.011993
89730,20171214,EEM,-0.007326
89730,20171215,EEM,0.002171
89730,20171218,EEM,0.011263
89730,20171219,EEM,-0.005214
89730,20171220,EEM,0.001312
89730,20171221,EEM,0.006549
89730,20171222,EEM,0.008458
89730,20171226,EEM,-0.000860
89730,20171227,EEM,0.002583
89730,20171228,EEM,0.006870
89730,20171229,EEM,0.004691
89730,20180102,EEM,0.018888
89730,20180103,EEM,0.009581
89730,20180104,EEM,0.004951
89730,20180105,EEM,0.008623
89730,20180108,EEM,0.000000
89730,20180109,EEM,-0.001628
89730,20180110,EEM,-0.006320
89730,20180111,EEM,0.006155
89730,20180112,EEM,0.009584
89730,20180116,EEM,-0.003838
89730,20180117,EEM,0.013179
89730,20180118,EEM,0.001201
89730,20180119,EEM,0.008195
89730,20180122,EEM,0.005749
89730,20180123,EEM,0.004731
89730,20180124,EEM,0.008436
89730,20180125,EEM,-0.000584
89730,20180126,EEM,0.013821
89730,20180129,EEM,-0.015169
89730,20180130,EEM,-0.013648
89730,20180131,EEM,0.008697
89730,20180201,EEM,-0.013521
89730,20180202,EEM,-0.025626
89730,20180205,EEM,-0.035066
89730,20180206,EEM,0.032537
89730,20180207,EEM,-0.031512
89730,20180208,EEM,-0.034650
89730,20180209,EEM,0.015977
89730,20180212,EEM,0.015726
89730,20180213,EEM,0.007635
89730,20180214,EEM,0.025047
89730,20180215,EEM,0.020534
89730,20180216,EEM,-0.003219
89730,20180220,EEM,-0.013726
89730,20180221,EEM,-0.000819
89730,20180222,EEM,0.000614
89730,20180223,EEM,0.017810
89730,20180226,EEM,0.009252
89730,20180227,EEM,-0.029095
89730,20180228,EEM,-0.014368
89730,20180301,EEM,-0.001874
89730,20180302,EEM,0.004173
89730,20180305,EEM,0.001454
89730,20180306,EEM,0.009336
89730,20180307,EEM,0.001028
89730,20180308,EEM,0.000205
89730,20180309,EEM,0.021351
89730,20180312,EEM,0.002412
89730,20180313,EEM,-0.009023
89730,20180314,EEM,0.001619
89730,20180315,EEM,-0.003636
89730,20180316,EEM,-0.002230
89730,20180319,EEM,-0.010770
89730,20180320,EEM,0.011093
89730,20180321,EEM,0.005892
89730,20180322,EEM,-0.033327
89730,20180323,EEM,-0.020267
89730,20180326,EEM,0.032416
89730,20180327,EEM,-0.018178
89730,20180328,EEM,-0.005049
89730,20180329,EEM,0.020935
89730,20180402,EEM,-0.018020
89730,20180403,EEM,0.009914
89730,20180404,EEM,0.000418
89730,20180405,EEM,0.002505
89730,20180406,EEM,-0.019575
89730,20180409,EEM,0.001062
89730,20180410,EEM,0.019520
89730,20180411,EEM,0.000416
89730,20180412,EEM,-0.000416
89730,20180413,EEM,-0.009990
89730,20180416,EEM,0.001261
89730,20180417,EEM,0.002099
89730,20180418,EEM,0.008590
89730,20180419,EEM,-0.005816
89730,20180420,EEM,-0.012537
89730,20180423,EEM,-0.008041
89730,20180424,EEM,-0.004693
89730,20180425,EEM,-0.007715
89730,20180426,EEM,0.014471
89730,20180427,EEM,0.006174
89730,20180430,EEM,-0.007194
89730,20180501,EEM,-0.004902
89730,20180502,EEM,-0.007925
89730,20180503,EEM,-0.002159
89730,20180504,EEM,0.004543
89730,20180507,EEM,-0.005815
89730,20180508,EEM,0.005633
89730,20180509,EEM,0.001939
89730,20180510,EEM,0.020856
89730,20180511,EEM,-0.001685
89730,20180514,EEM,0.001266
89730,20180515,EEM,-0.020649
89730,20180516,EEM,0.015060
89730,20180517,EEM,-0.015261
89730,20180518,EEM,-0.008394
89730,20180521,EEM,0.006078
89730,20180522,EEM,0.003452
89730,20180523,EEM,-0.000430
89730,20180524,EEM,-0.005378
89730,20180525,EEM,0.004109
89730,20180529,EEM,-0.023261
89730,20180530,EEM,0.007938
89730,20180531,EEM,-0.000438
89730,20180601,EEM,0.014008
89730,20180604,EEM,0.010145
89730,20180605,EEM,-0.007692
89730,20180606,EEM,0.015073
89730,20180607,EEM,-0.015274
89730,20180608,EEM,-0.001939
89730,20180611,EEM,0.000000
89730,20180612,EEM,-0.002590
89730,20180613,EEM,-0.006708
89730,20180614,EEM,-0.006754
89730,20180615,EEM,-0.007896
89730,20180618,EEM,-0.012160
89730,20180619,EEM,-0.010970
89730,20180620,EEM,0.004328
89730,20180621,EEM,-0.014062
89730,20180622,EEM,0.010352
89730,20180625,EEM,-0.013433
89730,20180626,EEM,-0.003923
89730,20180627,EEM,-0.019231
89730,20180628,EEM,0.008505
89730,20180629,EEM,0.014992
89730,20180702,EEM,-0.009924
89730,20180703,EEM,0.000699
89730,20180705,EEM,-0.002562
89730,20180706,EEM,0.013779
89730,20180709,EEM,0.017968
89730,20180710,EEM,-0.002263
89730,20180711,EEM,-0.019506
89730,20180712,EEM,0.013648
89730,20180713,EEM,0.000685
89730,20180716,EEM,-0.005473
89730,20180717,EEM,0.007338
89730,20180718,EEM,-0.001138
89730,20180719,EEM,-0.012306
89730,20180720,EEM,0.014305
89730,20180723,EEM,-0.006597
89730,20180724,EEM,0.014655
89730,20180725,EEM,0.016249
89730,20180726,EEM,-0.011104
89730,20180727,EEM,0.003593
89730,20180730,EEM,-0.001566
89730,20180731,EEM,0.005379
89730,20180801,EEM,-0.008917
89730,20180802,EEM,-0.013270
89730,20180803,EEM,0.007750
89730,20180806,EEM,-0.007691
89730,20180807,EEM,0.010258
89730,20180808,EEM,-0.001354
89730,20180809,EEM,-0.002937
89730,20180810,EEM,-0.021301
89730,20180813,EEM,-0.016439
89730,20180814,EEM,0.006121
89730,20180815,EEM,-0.028779
89730,20180816,EEM,0.006264
89730,20180817,EEM,0.010534
89730,20180820,EEM,0.004501
89730,20180821,EEM,0.012736
89730,20180822,EEM,0.007918
89730,20180823,EEM,-0.016174
89730,20180824,EEM,0.018553
89730,20180827,EEM,0.014296
89730,20180828,EEM,-0.003637
89730,20180829,EEM,0.006160
89730,20180830,EEM,-0.026077
89730,20180831,EEM,0.005122
89730,20180904,EEM,-0.019458
89730,20180905,EEM,-0.014411
89730,20180906,EEM,0.000959
89730,20180907,EEM,-0.005029
89730,20180910,EEM,-0.009868
89730,20180911,EEM,0.002188
89730,20180912,EEM,0.005093
89730,20180913,EEM,0.013514
89730,20180914,EEM,-0.000952
89730,20180917,EEM,-0.009056
89730,20180918,EEM,0.009620
89730,20180919,EEM,0.013816
89730,20180920,EEM,0.011043
89730,20180921,EEM,0.004648
89730,20180924,EEM,-0.011335
89730,20180925,EEM,0.003977
89730,20180926,EEM,0.002097
89730,20180927,EEM,0.004884
89730,20180928,EEM,-0.006711
89730,20181001,EEM,0.000233
89730,20181002,EEM,-0.012579
89730,20181003,EEM,-0.008257
89730,20181004,EEM,-0.024976
89730,20181005,EEM,-0.003659
89730,20181008,EEM,0.001469
89730,20181009,EEM,-0.003668
89730,20181010,EEM,-0.029693
89730,20181011,EEM,-0.010116
89730,20181012,EEM,0.029382
89730,20181015,EEM,-0.010673
89730,20181016,EEM,0.025088
89730,20181017,EEM,-0.012237
89730,20181018,EEM,-0.026264
89730,20181019,EEM,0.009415
89730,20181022,EEM,0.010839
89730,20181023,EEM,-0.010973
89730,20181024,EEM,-0.032274
89730,20181025,EEM,0.019281
89730,20181026,EEM,-0.011503
89730,20181029,EEM,-0.017326
89730,20181030,EEM,0.019474
89730,20181031,EEM,0.010841
89730,20181101,EEM,0.035751
89730,20181102,EEM,0.006410
89730,20181105,EEM,0.002695
89730,20181106,EEM,-0.001710
89730,20181107,EEM,0.018845
89730,20181108,EEM,-0.025943
89730,20181109,EEM,-0.018496
89730,20181112,EEM,-0.014070
89730,20181113,EEM,0.011468
89730,20181114,EEM,0.006047
89730,20181115,EEM,0.022289
89730,20181116,EEM,0.001960
89730,20181119,EEM,-0.013448
89730,20181120,EEM,-0.021561
89730,20181121,EEM,0.018490
89730,20181123,EEM,-0.011689
89730,20181126,EEM,0.012330
89730,20181127,EEM,0.006960
89730,20181128,EEM,0.023945
89730,20181129,EEM,-0.008679
89730,20181130,EEM,-0.000973
89730,20181203,EEM,0.020204
89730,20181204,EEM,-0.021236
89730,20181206,EEM,-0.009264
89730,20181207,EEM,-0.018701
89730,20181210,EEM,-0.010532
89730,20181211,EEM,0.007603
89730,20181212,EEM,0.016348
89730,20181213,EEM,-0.000247
89730,20181214,EEM,-0.014109
89730,20181217,EEM,-0.009290
89730,20181218,EEM,0.006685
89730,20181219,EEM,-0.016607
89730,20181220,EEM,0.007794
89730,20181221,EEM,-0.006961
89730,20181224,EEM,-0.009346
89730,20181226,EEM,0.019916
89730,20181227,EEM,-0.001285
89730,20181228,EEM,0.009519
89730,20181231,EEM,-0.004587
89730,20190102,EEM,0.002560
89730,20190103,EEM,-0.018131
89730,20190104,EEM,0.032250
89730,20190107,EEM,0.002268
89730,20190108,EEM,0.003771
89730,20190109,EEM,0.017781
89730,20190110,EEM,0.007136
89730,20190111,EEM,-0.004886
89730,20190114,EEM,-0.008348
89730,20190115,EEM,0.006932
89730,20190116,EEM,0.012294
89730,20190117,EEM,0.004372
89730,20190118,EEM,0.004837
89730,20190122,EEM,-0.017328
89730,20190123,EEM,0.010287
89730,20190124,EEM,0.009697
89730,20190125,EEM,0.013205
89730,20190128,EEM,-0.010427
89730,20190129,EEM,0.001676
89730,20190130,EEM,0.021755
89730,20190131,EEM,0.008423
89730,20190201,EEM,-0.007889
89730,20190204,EEM,0.001637
89730,20190205,EEM,0.013775
89730,20190206,EEM,-0.013588
89730,20190207,EEM,-0.010040
89730,20190208,EEM,-0.005660
89730,20190211,EEM,-0.003321
89730,20190212,EEM,0.008329
89730,20190213,EEM,-0.007080
89730,20190214,EEM,0.001902
89730,20190215,EEM,-0.001424
89730,20190219,EEM,0.007840
89730,20190220,EEM,0.005658
89730,20190221,EEM,-0.002110
89730,20190222,EEM,0.011041
89730,20190225,EEM,0.011152
89730,20190226,EEM,-0.003447
89730,20190227,EEM,-0.008531
89730,20190228,EEM,-0.013023
89730,20190301,EEM,0.001178
89730,20190304,EEM,0.001412
89730,20190305,EEM,0.009871
89730,20190306,EEM,-0.005585
89730,20190307,EEM,-0.018488
89730,20190308,EEM,-0.007153
89730,20190311,EEM,0.018732
89730,20190312,EEM,0.005186
89730,20190313,EEM,0.001173
89730,20190314,EEM,-0.005388
89730,20190315,EEM,0.014602
89730,20190318,EEM,0.011142
89730,20190319,EEM,0.000459
89730,20190320,EEM,0.001606
89730,20190321,EEM,0.001375
89730,20190322,EEM,-0.029284
89730,20190325,EEM,0.002357
89730,20190326,EEM,0.003057
89730,20190327,EEM,-0.010783
89730,20190328,EEM,0.006635
89730,20190329,EEM,0.010358
89730,20190401,EEM,0.016542
89730,20190402,EEM,-0.003209
89730,20190403,EEM,0.006898
89730,20190404,EEM,0.006166
89730,20190405,EEM,0.007717
89730,20190408,EEM,0.000000
89730,20190409,EEM,-0.002027
89730,20190410,EEM,0.004739
89730,20190411,EEM,-0.010782
89730,20190412,EEM,0.007266
89730,20190415,EEM,-0.005185
89730,20190416,EEM,0.007478
89730,20190417,EEM,0.002924
89730,20190418,EEM,-0.000673
89730,20190422,EEM,-0.006508
89730,20190423,EEM,0.002259
89730,20190424,EEM,-0.013523
89730,20190425,EEM,-0.001371
89730,20190426,EEM,0.003889
89730,20190429,EEM,0.002051
89730,20190430,EEM,-0.000910
89730,20190501,EEM,-0.007512
89730,20190502,EEM,0.002294
89730,20190503,EEM,0.011899
89730,20190506,EEM,-0.020579
89730,20190507,EEM,-0.019626
89730,20190508,EEM,-0.001413
89730,20190509,EEM,-0.015802
89730,20190510,EEM,0.005991
89730,20190513,EEM,-0.033349
89730,20190514,EEM,0.014046
89730,20190515,EEM,0.001944
89730,20190516,EEM,-0.004851
89730,20190517,EEM,-0.018036
89730,20190520,EEM,-0.004219
89730,20190521,EEM,0.012712
89730,20190522,EEM,-0.004922
89730,20190523,EEM,-0.012862
89730,20190524,EEM,0.001002
89730,20190528,EEM,0.003504
89730,20190529,EEM,0.006485
89730,20190530,EEM,0.005452
89730,20190531,EEM,0.003451
89730,20190603,EEM,0.009089
89730,20190604,EEM,0.002191
89730,20190605,EEM,-0.008015
89730,20190606,EEM,0.000490
89730,20190607,EEM,0.007832
89730,20190610,EEM,0.010442
89730,20190611,EEM,0.011295
89730,20190612,EEM,-0.010694
89730,20190613,EEM,-0.001681
89730,20190614,EEM,-0.011068
89730,20190617,EEM,0.003928
89730,20190618,EEM,0.024176
89730,20190619,EEM,0.008345
89730,20190620,EEM,0.014661
89730,20190621,EEM,-0.003263
89730,20190624,EEM,-0.001403
89730,20190625,EEM,-0.010302
89730,20190626,EEM,0.009463
89730,20190627,EEM,0.007031
89730,20190628,EEM,-0.001396
89730,20190701,EEM,0.011885
89730,20190702,EEM,-0.002533
89730,20190703,EEM,-0.001847
89730,20190705,EEM,-0.006940
89730,20190708,EEM,-0.006056
89730,20190709,EEM,-0.003047
89730,20190710,EEM,0.008463
89730,20190711,EEM,-0.001865
89730,20190712,EEM,0.000701
89730,20190715,EEM,0.003734
89730,20190716,EEM,-0.001395
89730,20190717,EEM,-0.003027
89730,20190718,EEM,0.006072
89730,20190719,EEM,-0.005107
89730,20190722,EEM,0.000233
89730,20190723,EEM,0.001166
89730,20190724,EEM,0.001631
89730,20190725,EEM,-0.008839
89730,20190726,EEM,0.002112
89730,20190729,EEM,-0.001874
89730,20190730,EEM,-0.007743
89730,20190731,EEM,-0.012296
89730,20190801,EEM,-0.019631
89730,20190802,EEM,-0.009768
89730,20190805,EEM,-0.036991
89730,20190806,EEM,0.014341
89730,20190807,EEM,0.004544
89730,20190808,EEM,0.012315
89730,20190809,EEM,-0.010179
89730,20190812,EEM,-0.012039
89730,20190813,EEM,0.012694
89730,20190814,EEM,-0.028829
89730,20190815,EEM,0.006711
89730,20190816,EEM,0.013846
89730,20190819,EEM,0.004047
89730,20190820,EEM,0.002015
89730,20190821,EEM,0.009553
89730,20190822,EEM,-0.012948
89730,20190823,EEM,-0.014884
89730,20190826,EEM,0.005378
89730,20190827,EEM,0.001783
89730,20190828,EEM,0.002797
89730,20190829,EEM,0.011156
89730,20190830,EEM,0.007773
89730,20190903,EEM,-0.006220
89730,20190904,EEM,0.016775
89730,20190905,EEM,0.011327
89730,20190906,EEM,0.004383
89730,20190909,EEM,0.003152
89730,20190910,EEM,0.000725
89730,20190911,EEM,0.007003
89730,20190912,EEM,0.007194
89730,20190913,EEM,0.005714
89730,20190916,EEM,-0.007813
89730,20190917,EEM,0.000000
89730,20190918,EEM,-0.004056
89730,20190919,EEM,-0.004073
89730,20190920,EEM,0.000962
89730,20190923,EEM,0.000961
89730,20190924,EEM,-0.010564
89730,20190925,EEM,-0.000728
89730,20190926,EEM,-0.000243
89730,20190927,EEM,-0.012873
89730,20190930,EEM,0.005659
89730,20191001,EEM,-0.007096
89730,20191002,EEM,-0.007639
89730,20191003,EEM,0.012913
89730,20191004,EEM,0.004413
89730,20191007,EEM,-0.008299
89730,20191008,EEM,-0.007138
89730,20191009,EEM,0.007685
89730,20191010,EEM,0.010332
89730,20191011,EEM,0.016070
89730,20191014,EEM,-0.004313
89730,20191015,EEM,0.008905
89730,20191016,EEM,0.002863
89730,20191017,EEM,0.003806
89730,20191018,EEM,-0.005213
89730,20191021,EEM,0.009052
89730,20191022,EEM,0.000708
89730,20191023,EEM,0.000236
89730,20191024,EEM,0.000000
89730,20191025,EEM,0.007075
89730,20191028,EEM,0.005855
89730,20191029,EEM,-0.005122
89730,20191030,EEM,0.004446
89730,20191031,EEM,-0.007922
89730,20191101,EEM,0.015031
89730,20191104,EEM,0.009949
89730,20191105,EEM,0.005727
89730,20191106,EEM,-0.003189
89730,20191107,EEM,0.007313
89730,20191108,EEM,-0.009074
89730,20191111,EEM,-0.007097
89730,20191112,EEM,-0.006456
89730,20191113,EEM,-0.007658
89730,20191114,EEM,0.000702
89730,20191115,EEM,0.007946
89730,20191118,EEM,-0.001623
